cap_diameter,cap_shape,gill_attachment,gill_color,stem_height,stem_width,stem_color,season,class
727,6,6,11,0.254229598,1662,12,0.943194554,1
550,6,6,11,0.935488107,1245,12,0.943194554,1
586,6,6,11,0.513715275,1380,12,0.943194554,1
563,6,6,11,0.625126966,1361,12,0.943194554,1
687,6,6,11,0.49382033,1294,12,0.943194554,1
698,2,6,11,0.072047499,1414,12,0.943194554,1
670,5,6,11,0.103028016,1716,12,0.943194554,1
695,2,6,11,0.314765826,1361,12,0.943194554,1
595,5,6,11,0.151627278,1595,12,0.943194554,1
611,6,6,11,0.139690311,1596,12,0.943194554,1
686,5,6,11,0.194544763,1813,12,0.943194554,1
666,2,6,11,0.123774355,1520,12,0.943194554,1
628,5,6,11,0.227228069,1466,12,0.943194554,1
793,2,6,11,0.111837388,1495,12,0.943194554,1
713,5,6,11,0.262187576,1836,12,0.943194554,1
664,2,6,11,0.195396157,1465,12,0.943194554,1
634,2,6,11,0.227228069,1464,12,0.943194554,1
649,5,6,11,0.083133072,1590,12,0.943194554,1
792,5,6,11,0.621147977,1460,12,0.943194554,1
768,6,6,11,0.015490259,1587,12,0.943194554,1
735,6,6,11,0.123774355,1246,12,0.943194554,1
780,6,6,11,0.175501212,1389,12,0.943194554,1
774,5,6,11,0.593295055,1381,12,0.943194554,1
739,5,6,11,0.170670829,1541,12,0.943194554,1
560,5,6,11,0.57340011,1421,12,0.943194554,1
691,6,6,11,0.53361022,1251,12,0.943194554,1
693,5,6,11,0.254229598,1682,12,0.943194554,1
814,2,6,11,0.048173565,1617,12,0.943194554,1
697,5,6,11,0.557484154,1346,12,0.943194554,1
604,6,6,11,0.342618749,1140,12,0.943194554,1
611,6,6,11,0.585337077,1657,12,0.943194554,1
458,2,6,11,0.855908327,1295,12,0.943194554,1
396,5,6,11,0.796223492,1296,12,0.943194554,1
568,5,6,11,1.030983842,1347,12,0.943194554,1
814,2,6,11,0.02827862,1512,12,0.943194554,1
713,2,6,11,0.32187241,1524,12,0.943194554,1
809,6,6,11,0.314765826,1291,12,0.943194554,1
448,6,6,11,0.740517647,1296,12,0.943194554,1
620,6,6,11,0.247123014,1356,12,0.943194554,1
649,5,6,11,0.154754873,1558,12,0.943194554,1
726,5,6,11,0.641042922,1376,12,0.943194554,1
840,5,6,11,0.059259138,1551,12,0.943194554,1
733,5,6,11,0.513715275,1512,12,0.943194554,1
670,6,6,11,0.076026488,1397,12,0.943194554,1
652,2,6,11,0.219270091,1500,12,0.943194554,1
565,6,6,11,0.720622702,1074,12,0.943194554,1
681,6,6,11,0.402303584,1306,12,0.943194554,1
650,5,6,11,0.211312113,1546,12,0.943194554,1
631,2,6,11,0.203354135,1456,12,0.943194554,1
612,2,6,11,0.736538658,1158,12,0.943194554,1
706,2,6,11,0.545547187,1245,12,0.943194554,1
671,6,6,11,0.310786837,1582,12,0.943194554,1
639,5,6,11,0.656958878,1190,12,0.943194554,1
665,5,6,11,0.601253033,1611,12,0.943194554,1
827,5,6,11,0.695897374,1476,12,0.943194554,1
700,6,6,11,0.198523752,1578,12,0.943194554,1
413,6,6,11,0.163564245,1522,12,0.943194554,1
618,5,6,11,0.310786837,1379,12,0.943194554,1
591,5,6,11,0.816118437,1259,12,0.943194554,1
488,6,6,11,0.035385204,1411,12,0.943194554,1
653,2,6,11,0.410261562,1306,12,0.943194554,1
595,6,6,11,0.219270091,1556,12,0.943194554,1
678,6,6,11,0.477904374,1334,12,0.943194554,1
710,6,6,11,0.012362664,1396,12,0.943194554,1
383,5,6,11,1.034962831,1164,12,0.943194554,1
635,2,6,11,0.402303584,1237,12,0.943194554,1
649,2,6,11,0.645021911,1411,12,0.943194554,1
673,5,6,11,0.199375146,1526,12,0.943194554,1
701,5,6,11,0.239165036,1564,12,0.943194554,1
807,6,6,11,0.251102003,1695,12,0.943194554,1
675,6,6,11,0.652128495,1865,12,0.943194554,1
714,5,6,11,0.139690311,1657,12,0.943194554,1
607,2,6,11,0.501778308,1562,12,0.943194554,1
726,5,6,11,0.349725333,1667,12,0.943194554,1
806,5,6,11,0.266166565,1834,12,0.943194554,1
598,6,6,11,0.215291102,1329,12,0.943194554,1
746,5,6,11,0.374450661,1260,12,0.943194554,1
780,5,6,11,0.242292631,1455,12,0.943194554,1
816,5,6,11,0.056131543,1758,12,0.943194554,1
684,6,6,11,0.545547187,1284,12,0.943194554,1
639,6,6,11,0.048173565,1584,12,0.943194554,1
568,2,6,11,0.294870881,1440,12,0.943194554,1
668,6,6,11,0.557484154,1276,12,0.943194554,1
827,2,6,11,0.087112061,1445,12,0.943194554,1
525,5,6,11,0.358534705,1572,12,0.943194554,1
641,6,6,11,0.756433603,1476,12,0.943194554,1
560,5,6,11,0.207333124,1622,12,0.943194554,1
619,5,6,11,0.072047499,1545,12,0.943194554,1
520,2,6,11,0.020320642,1694,12,0.943194554,1
560,2,6,11,0.537589209,1324,12,0.943194554,1
573,2,6,11,0.537589209,1504,12,0.943194554,1
731,2,6,11,0.756433603,1250,12,0.943194554,1
591,6,6,11,0.06806851,1553,12,0.943194554,1
671,5,6,11,0.382408639,1145,12,0.943194554,1
791,5,6,11,0.3616623,1610,12,0.943194554,1
627,5,6,11,0.012362664,1341,12,0.943194554,1
553,6,6,11,0.45403044,1398,12,0.943194554,1
610,5,6,11,0.016341653,1402,12,0.943194554,1
644,2,6,11,0.06806851,1557,12,0.943194554,1
567,2,6,11,0.469946396,1453,12,0.943194554,1
588,5,6,11,0.306807848,1560,12,0.943194554,1
682,2,6,11,0.083984465,1407,12,0.943194554,1
742,2,6,11,0.211312113,1416,12,0.943194554,1
512,5,6,11,0.008383675,1481,12,0.943194554,1
669,5,6,11,0.314765826,1455,12,0.943194554,1
689,5,6,11,0.438114484,1407,12,0.943194554,1
676,6,6,11,0.048173565,1523,12,0.943194554,1
540,5,6,11,0.362513694,1456,12,0.943194554,1
498,6,6,11,0.537589209,1168,12,0.943194554,1
706,6,6,11,0.243144025,1571,12,0.943194554,1
878,2,6,11,0.190565774,1606,12,0.943194554,1
637,2,6,11,0.159585256,1447,12,0.943194554,1
603,6,6,11,0.489841341,1632,12,0.943194554,1
633,5,6,11,0.350576727,1355,12,0.943194554,1
632,2,6,11,0.072047499,1538,12,0.943194554,1
572,5,6,11,0.111837388,1227,12,0.943194554,1
776,6,6,11,0.286912903,1404,12,0.943194554,1
565,5,6,11,0.601253033,1363,12,0.943194554,1
596,2,6,11,0.700727757,1371,12,0.943194554,1
641,5,6,11,0.41821954,1469,12,0.943194554,1
575,5,6,11,0.18345919,1459,12,0.943194554,1
731,6,6,11,0.263038969,1466,12,0.943194554,1
670,6,6,11,0.25905998,1438,12,0.943194554,1
575,6,6,11,0.485862352,1349,12,0.943194554,1
682,6,6,11,0.326702793,1340,12,0.943194554,1
749,2,6,11,0.031406215,1696,12,0.943194554,1
531,5,6,11,0.426177518,1474,12,0.943194554,1
689,2,6,11,0.593295055,1534,12,0.943194554,1
549,5,6,11,0.6490009,1251,12,0.943194554,1
784,2,6,11,0.29884987,1636,12,0.943194554,1
505,6,6,11,0.613189999,1189,12,0.943194554,1
674,6,6,11,0.446072462,1186,12,0.943194554,1
725,2,6,11,0.537589209,1277,12,0.943194554,1
588,5,6,11,0.736538658,1164,12,0.943194554,1
897,2,6,11,0.620296584,1898,12,0.943194554,1
701,5,6,11,0.063238127,1649,12,0.943194554,1
567,6,6,11,0.859887316,1219,12,0.943194554,1
740,2,6,11,0.350576727,1404,12,0.943194554,1
777,5,6,11,0.29884987,1456,12,0.943194554,1
722,5,6,11,0.382408639,1569,12,0.943194554,1
710,2,6,11,0.040215587,1509,12,0.943194554,1
566,2,6,11,0.756433603,1230,12,0.943194554,1
728,5,6,11,0.103028016,1412,12,0.943194554,1
552,6,6,11,0.943446085,1069,12,0.943194554,1
602,6,6,11,0.33863976,1171,12,0.943194554,1
741,6,6,11,0.270996947,1380,12,0.943194554,1
653,6,6,11,0.581358088,1303,12,0.943194554,1
790,2,6,11,0.122922961,1560,12,0.943194554,1
498,6,6,11,0.434135496,1232,12,0.943194554,1
702,2,6,11,0.015490259,1564,12,0.943194554,1
706,2,6,11,0.625126966,1386,12,0.943194554,1
695,5,6,11,0.235186047,1405,12,0.943194554,1
550,5,6,11,0.083133072,1490,12,0.943194554,1
631,6,6,11,0.609211011,1360,12,0.943194554,1
639,5,6,11,0.450051451,1245,12,0.943194554,1
677,5,6,11,0.609211011,1384,12,0.943194554,1
588,5,6,11,0.517694264,1414,12,0.943194554,1
638,5,6,11,0.684811801,1168,12,0.943194554,1
753,5,6,11,0.099049027,1678,12,0.943194554,1
636,5,6,11,1.202080368,1163,12,0.943194554,1
675,2,6,11,0.410261562,1428,12,0.943194554,1
781,2,6,11,0.080005477,1641,12,0.943194554,1
585,2,6,11,0.118943972,1466,12,0.943194554,1
569,2,6,11,0.569421121,1334,12,0.943194554,1
726,5,6,11,0.008383675,1469,12,0.943194554,1
621,6,6,11,0.445221069,1669,12,0.943194554,1
658,5,6,11,0.170670829,1641,12,0.943194554,1
494,5,6,11,0.549526176,1339,12,0.943194554,1
704,6,6,11,0.247123014,1578,12,0.943194554,1
601,2,6,11,0.537589209,1178,12,0.943194554,1
659,2,6,11,0.457158035,1679,12,0.943194554,1
802,6,6,11,0.302828859,1544,12,0.943194554,1
594,6,6,11,0.501778308,1502,12,0.943194554,1
794,6,6,11,0.314765826,1470,12,0.943194554,1
637,5,6,11,0.079154083,1638,12,0.943194554,1
570,2,6,11,0.537589209,1319,12,0.943194554,1
747,2,6,11,0.430156507,1324,12,0.943194554,1
530,2,6,11,0.800202481,1367,12,0.943194554,1
536,5,6,11,0.314765826,1092,12,0.943194554,1
584,5,6,11,0.485862352,1387,12,0.943194554,1
641,2,6,11,0.438114484,1610,12,0.943194554,1
733,5,6,11,0.604380628,1790,12,0.943194554,1
598,5,6,11,0.083984465,1393,12,0.943194554,1
618,5,6,11,0.134859928,1394,12,0.943194554,1
585,5,6,11,0.083984465,1550,12,0.943194554,1
454,5,6,11,0.680832812,1285,12,0.943194554,1
590,5,6,11,0.007532281,1570,12,0.943194554,1
626,2,6,11,0.05130116,1368,12,0.943194554,1
683,5,6,11,0.155606267,1736,12,0.943194554,1
657,2,6,11,0.111837388,1514,12,0.943194554,1
581,5,6,11,0.354555716,1561,12,0.943194554,1
780,2,6,11,0.342618749,1373,12,0.943194554,1
447,2,6,11,0.76837057,1172,12,0.943194554,1
729,6,6,11,0.127753344,1637,12,0.943194554,1
763,6,6,11,0.242292631,1559,12,0.943194554,1
673,2,6,11,0.235186047,1409,12,0.943194554,1
690,5,6,11,0.095921432,1634,12,0.943194554,1
648,2,6,11,0.290891892,1467,12,0.943194554,1
677,2,6,11,0.25905998,1383,12,0.943194554,1
495,6,6,11,0.569421121,1307,12,0.943194554,1
712,5,6,11,0.414240551,1550,12,0.943194554,1
707,2,6,11,0.45403044,1403,12,0.943194554,1
683,5,6,11,0.131732333,1567,12,0.943194554,1
439,2,6,11,1.198101379,1007,12,0.943194554,1
622,2,6,11,0.087963454,1448,12,0.943194554,1
727,6,6,11,0.147648289,1427,12,0.943194554,1
542,6,6,11,0.549526176,1287,12,0.943194554,1
686,2,6,11,0.609211011,1436,12,0.943194554,1
706,5,6,11,0.354555716,1513,12,0.943194554,1
696,2,6,11,0.24627162,1541,12,0.943194554,1
582,6,6,11,0.434135496,1505,12,0.943194554,1
664,6,6,11,0.406282573,1250,12,0.943194554,1
486,6,6,11,0.230355664,1651,12,0.943194554,1
484,2,6,11,0.967320018,1144,12,0.943194554,1
632,2,6,11,0.668895845,1202,12,0.943194554,1
690,6,6,11,0.322723804,1285,12,0.943194554,1
615,6,6,11,0.003553292,1350,12,0.943194554,1
658,5,6,11,0.099900421,1577,12,0.943194554,1
694,5,6,11,0.330681782,1600,12,0.943194554,1
648,5,6,11,0.135711322,1497,12,0.943194554,1
594,2,6,11,0.57340011,1127,12,0.943194554,1
548,5,6,11,0.955383052,1107,12,0.943194554,1
724,6,6,11,0.278103531,1586,12,0.943194554,1
554,5,6,11,0.175501212,1238,12,0.943194554,1
642,5,6,11,0.696748768,1356,12,0.943194554,1
612,5,6,11,0.215291102,1387,12,0.943194554,1
725,2,6,11,0.198523752,1735,12,0.943194554,1
572,2,6,11,0.294870881,1692,12,0.943194554,1
639,2,6,11,0.187438179,1512,12,0.943194554,1
752,5,6,11,0.22324908,1717,12,0.943194554,1
738,2,6,11,0.072047499,1515,12,0.943194554,1
530,2,6,11,0.047322171,1596,12,0.943194554,1
757,2,6,11,0.302828859,1522,12,0.943194554,1
699,2,6,11,0.239165036,1519,12,0.943194554,1
567,2,6,11,0.346597738,1431,12,0.943194554,1
485,6,6,11,0.382408639,1331,12,0.943194554,1
645,2,6,11,0.175501212,1548,12,0.943194554,1
760,2,6,11,0.306807848,1327,12,0.943194554,1
683,2,6,11,0.641042922,1320,12,0.943194554,1
658,6,6,11,0.055280149,1437,12,0.943194554,1
558,5,6,11,0.350576727,1292,12,0.943194554,1
709,5,6,11,0.059259138,1551,12,0.943194554,1
741,2,6,11,0.330681782,1438,12,0.943194554,1
507,2,6,11,0.243144025,1532,12,0.943194554,1
768,2,6,11,0.122922961,1673,12,0.943194554,1
731,6,6,11,0.449200057,1747,12,0.943194554,1
588,2,6,11,0.243144025,1585,12,0.943194554,1
585,5,6,11,0.080005477,1409,12,0.943194554,1
625,6,6,11,0.637063933,1443,12,0.943194554,1
561,6,6,11,0.350576727,1329,12,0.943194554,1
613,6,6,11,0.036236598,1428,12,0.943194554,1
524,5,6,11,0.744496636,1280,12,0.943194554,1
677,2,6,11,0.072047499,1612,12,0.943194554,1
750,2,6,11,0.263038969,1376,12,0.943194554,1
990,5,6,11,0.198523752,1618,12,0.943194554,1
819,5,6,11,0.202502741,1726,12,0.943194554,1
677,2,6,11,0.302828859,1393,12,0.943194554,1
651,6,6,11,0.202502741,1653,12,0.943194554,1
708,6,6,11,0.119795366,1551,12,0.943194554,1
523,5,6,11,0.263038969,1461,12,0.943194554,1
682,5,6,11,0.027427226,1534,12,0.943194554,1
501,6,6,11,0.907635184,1243,12,0.943194554,1
686,5,6,11,0.501778308,1305,12,0.943194554,1
621,6,6,11,0.007532281,1658,12,0.943194554,1
504,5,6,11,0.660937867,1360,12,0.943194554,1
567,2,6,11,0.501778308,1439,12,0.943194554,1
558,6,6,11,0.390366617,1257,12,0.943194554,1
683,6,6,11,0.445221069,1804,12,0.943194554,1
699,2,6,11,0.080005477,1410,12,0.943194554,1
783,2,6,11,0.099900421,1522,12,0.943194554,1
719,2,6,11,0.238313642,1597,12,0.943194554,1
600,6,6,11,1.074752721,1241,12,0.943194554,1
794,5,6,11,0.20648173,1807,12,0.943194554,1
632,6,6,11,0.274975936,1438,12,0.943194554,1
544,6,6,11,0.239165036,1517,12,0.943194554,1
706,5,6,11,0.29884987,1223,12,0.943194554,1
606,6,6,11,0.406282573,1434,12,0.943194554,1
626,2,6,11,0.290891892,1234,12,0.943194554,1
631,2,6,11,0.282933914,1294,12,0.943194554,1
545,2,6,11,0.163564245,1483,12,0.943194554,1
569,2,6,11,0.744496636,1198,12,0.943194554,1
699,6,6,11,0.366492683,1426,12,0.943194554,1
682,6,6,11,0.274124542,1538,12,0.943194554,1
636,6,6,11,0.390366617,1603,12,0.943194554,1
590,6,6,11,0.641042922,1238,12,0.943194554,1
520,2,6,11,0.473925385,1475,12,0.943194554,1
745,5,6,11,0.684811801,1313,12,0.943194554,1
584,6,6,11,0.202502741,1657,12,0.943194554,1
597,5,6,11,0.450051451,1330,12,0.943194554,1
487,6,6,11,0.581358088,1386,12,0.943194554,1
640,6,6,11,0.087112061,1184,12,0.943194554,1
691,2,6,11,0.019469248,1758,12,0.943194554,1
763,5,6,11,0.243144025,1544,12,0.943194554,1
815,6,6,11,0.226376675,1400,12,0.943194554,1
492,5,6,11,0.585337077,1255,12,0.943194554,1
578,6,6,11,0.824076415,1209,12,0.943194554,1
796,5,6,11,0.521673253,1425,12,0.943194554,1
615,2,6,11,0.227228069,1439,12,0.943194554,1
679,6,6,11,0.366492683,1461,12,0.943194554,1
659,2,6,11,0.939467096,1366,12,0.943194554,1
543,2,6,11,0.736538658,1242,12,0.943194554,1
812,6,0,10,2.116396439,3257,11,0.888450288,1
1158,6,0,10,1.49169517,3072,11,0.888450288,1
1102,6,0,10,2.004984748,3066,11,0.888450288,1
922,6,0,10,1.157460095,2471,11,0.888450288,1
1120,6,0,10,1.690644618,2806,11,0.888450288,1
931,6,0,10,1.511590114,3175,11,0.943194554,1
1133,6,0,10,3.04747986,3355,11,0.888450288,1
949,6,0,10,2.020900704,2978,11,0.943194554,1
1292,6,0,10,1.873678111,2916,11,0.888450288,1
838,6,0,10,2.140270373,2458,11,0.888450288,1
975,6,0,10,1.829909233,3092,11,0.888450288,1
963,6,0,10,1.563316971,2345,11,0.888450288,1
973,6,0,10,2.048753626,3302,11,0.888450288,1
977,6,0,10,1.758287431,3201,11,0.943194554,1
908,6,0,10,1.599127872,2491,11,0.888450288,1
1131,6,0,10,1.447926291,2892,11,0.943194554,1
926,6,0,10,1.925404968,3173,11,0.888450288,1
1127,6,0,10,1.599127872,3198,11,0.888450288,1
650,6,0,10,1.674728663,2753,11,0.888450288,1
1018,6,0,10,1.758287431,2799,11,0.943194554,1
866,6,0,10,0.719771308,2620,11,0.943194554,1
1147,6,0,10,2.084564527,3123,11,0.888450288,1
1059,6,0,10,0.640191528,2692,11,0.943194554,1
1119,6,0,10,0.767519176,3001,11,0.888450288,1
742,6,0,10,1.511590114,3135,11,0.943194554,1
1004,6,0,10,2.056711604,3314,11,0.888450288,1
876,6,0,10,1.694623607,3132,11,0.943194554,1
1025,6,0,10,1.941320924,3279,11,0.888450288,1
964,6,0,10,1.026153459,2530,11,0.943194554,1
1028,6,0,10,1.463842247,3016,11,0.888450288,1
1016,6,0,10,2.07262756,3516,11,0.943194554,1
1048,6,0,10,1.551380004,2651,11,0.943194554,1
628,6,0,10,0.377578256,2465,11,0.888450288,1
913,6,0,10,2.359114767,3173,11,0.943194554,1
1074,6,0,10,1.364367522,2907,11,0.943194554,1
1132,6,0,10,2.494400392,3256,11,0.888450288,1
1263,6,0,10,1.853783167,2776,11,0.943194554,1
974,6,0,10,2.104459472,2625,11,0.888450288,1
882,6,0,10,1.985089803,3099,11,0.943194554,1
1015,6,0,10,1.523527081,2831,11,0.888450288,1
1178,6,0,10,2.168123296,3360,11,0.888450288,1
1035,6,0,10,2.526232304,3538,11,0.943194554,1
1148,6,0,10,2.363093756,3122,11,0.888450288,1
1222,6,0,10,2.351156789,3259,11,0.943194554,1
1034,6,0,10,1.272850776,3007,11,0.888450288,1
1141,6,0,10,1.945299913,3527,11,0.888450288,1
1011,6,0,10,2.275555998,2945,11,0.888450288,1
1212,6,0,10,3.063395816,3440,11,0.943194554,1
833,6,0,10,1.097775261,3039,11,0.943194554,1
951,6,0,10,1.324577633,2760,11,0.943194554,1
978,6,0,10,2.056711604,3197,11,0.943194554,1
830,6,0,10,1.615043828,2896,11,0.943194554,1
926,6,0,10,1.806035299,2675,11,0.943194554,1
1044,6,0,10,1.913468001,3228,11,0.943194554,1
1087,6,0,10,1.384262467,3142,11,0.888450288,1
1261,6,0,10,2.195976219,3213,11,0.943194554,1
969,6,0,10,1.511590114,2982,11,0.888450288,1
942,6,0,10,2.088543516,3023,11,0.943194554,1
1066,6,0,10,2.188018241,3083,11,0.888450288,1
1032,6,0,10,1.312640666,2885,11,0.943194554,1
994,6,0,10,1.694623607,3082,11,0.943194554,1
1096,6,0,10,1.380283478,2858,11,0.943194554,1
856,6,0,10,1.953257891,2860,11,0.888450288,1
918,6,0,10,1.531485059,2855,11,0.943194554,1
815,6,0,10,1.408136401,2808,11,0.888450288,1
1289,6,0,10,2.717223775,3368,11,0.888450288,1
1041,6,0,10,1.424052357,3229,11,0.943194554,1
1011,6,0,10,1.662791696,2959,11,0.943194554,1
993,6,0,10,1.690644618,2929,11,0.888450288,1
1038,6,0,10,1.579232927,3076,11,0.943194554,1
987,6,0,10,1.428031346,2692,11,0.943194554,1
983,6,0,10,1.396199434,2759,11,0.888450288,1
628,6,0,10,0.974426603,2397,11,0.943194554,1
919,6,0,10,1.595148883,3140,11,0.888450288,1
1054,6,0,10,0.747624231,1985,11,0.888450288,1
1031,6,0,10,0.803330076,2638,11,0.943194554,1
1035,6,0,10,2.03681666,3015,11,0.888450288,1
1156,6,0,10,1.965194858,2902,11,0.943194554,1
712,6,0,10,0.620296584,2769,11,0.888450288,1
867,6,0,10,1.400178423,2565,11,0.888450288,1
887,6,0,10,0.918720757,2857,11,0.943194554,1
930,6,0,10,2.164144307,3181,11,0.943194554,1
1264,6,0,10,1.626980795,3032,11,0.943194554,1
840,6,0,10,2.144249362,3239,11,0.943194554,1
835,6,0,10,1.181334029,3097,11,0.888450288,1
1009,6,0,10,2.375030723,3269,11,0.888450288,1
981,6,0,10,0.449200057,2732,11,0.888450288,1
1065,6,0,10,1.471800225,2927,11,0.943194554,1
1123,6,0,10,0.82720401,2750,11,0.943194554,1
915,6,0,10,1.754308442,3390,11,0.943194554,1
885,6,0,10,0.954531658,2435,11,0.888450288,1
806,6,0,10,1.806035299,3047,11,0.943194554,1
1134,6,0,10,1.356409544,2869,11,0.888450288,1
1025,6,0,10,2.156186329,3566,11,0.943194554,1
931,6,0,10,2.291471954,3005,11,0.943194554,1
966,6,0,10,1.734413497,2577,11,0.943194554,1
908,6,0,10,2.601833094,3135,11,0.943194554,1
867,6,0,10,2.008963737,3208,11,0.888450288,1
874,6,0,10,1.467821236,2707,11,0.888450288,1
1025,6,0,10,2.283513976,3353,11,0.888450288,1
958,6,0,10,2.780887598,3265,11,0.943194554,1
922,6,0,10,1.718497541,2869,11,0.943194554,1
989,6,0,10,0.962489636,2753,11,0.888450288,1
892,6,0,10,1.750329453,3022,11,0.943194554,1
1270,6,0,10,2.363093756,3197,11,0.888450288,1
789,6,0,10,2.012942726,3090,11,0.943194554,1
1183,6,0,10,1.64687574,2605,11,0.888450288,1
869,6,0,10,0.811288054,2374,11,0.943194554,1
1013,6,0,10,1.929383957,2714,11,0.888450288,1
1187,6,0,10,2.673454896,3422,11,0.943194554,1
1132,6,0,10,1.909489012,3432,11,0.943194554,1
1065,6,0,10,2.291471954,2966,11,0.888450288,1
1053,6,0,10,2.084564527,3212,11,0.943194554,1
1065,6,0,10,1.432010335,3081,11,0.888450288,1
819,6,0,10,0.329830388,2157,11,0.943194554,1
693,6,0,10,1.376304489,2600,11,0.888450288,1
1043,6,0,10,2.50235837,3252,11,0.943194554,1
805,6,0,10,1.057985371,2321,11,0.888450288,1
1130,6,0,10,1.678707652,3017,11,0.943194554,1
1300,6,0,10,1.857762156,2843,11,0.888450288,1
971,6,0,10,2.164144307,3364,11,0.943194554,1
860,6,0,10,0.843119966,2172,11,0.888450288,1
1118,6,0,10,1.702581585,3010,11,0.888450288,1
1003,6,0,10,2.315345888,3166,11,0.943194554,1
978,6,0,10,1.244997853,3106,11,0.888450288,1
1094,6,0,10,1.794098332,2923,11,0.943194554,1
1402,6,0,10,2.450631513,3106,11,0.943194554,1
1186,6,0,10,2.001005759,3134,11,0.943194554,1
1184,6,0,10,1.300703699,2751,11,0.943194554,1
917,6,0,10,1.969173847,2569,11,0.943194554,1
1159,6,0,10,1.284787743,3061,11,0.888450288,1
1023,6,0,10,1.241018864,2998,11,0.943194554,1
692,6,0,10,0.461137024,2387,11,0.943194554,1
1025,6,0,10,1.658812707,2732,11,0.888450288,1
840,6,0,10,0.150775884,2060,11,0.943194554,1
1054,6,0,10,1.603106861,2907,11,0.888450288,1
1036,6,0,10,2.760992653,3190,11,0.943194554,1
1137,6,0,10,2.040795648,3312,11,0.888450288,1
947,6,0,10,1.089817283,2536,11,0.943194554,1
941,6,0,10,1.471800225,2649,11,0.888450288,1
799,6,0,10,1.72247653,3071,11,0.888450288,1
980,6,0,10,1.64687574,2680,11,0.943194554,1
717,6,0,10,1.360388533,2586,11,0.943194554,1
1066,6,0,10,1.45190528,2776,11,0.888450288,1
977,6,0,10,1.057985371,2685,11,0.943194554,1
792,6,0,10,1.953257891,2694,11,0.943194554,1
1076,6,0,10,2.717223775,3491,11,0.888450288,1
875,6,0,10,1.014216492,2596,11,0.888450288,1
1040,6,0,10,1.050027393,2888,11,0.888450288,1
1135,6,0,10,1.837867211,3018,11,0.888450288,1
1537,6,0,10,2.581938149,3281,11,0.888450288,1
892,6,0,10,1.340493588,2422,11,0.943194554,1
1276,6,0,10,2.19199723,3150,11,0.888450288,1
1159,6,0,10,1.244997853,2891,11,0.888450288,1
908,6,0,10,1.774203387,2642,11,0.888450288,1
1220,6,0,10,2.641622984,3133,11,0.943194554,1
1111,6,0,10,1.642896751,3095,11,0.888450288,1
795,6,0,10,0.496947925,2143,11,0.943194554,1
657,6,0,10,0.851077944,2179,11,0.888450288,1
1047,6,0,10,2.068648571,3307,11,0.888450288,1
1028,6,0,10,2.355135778,3241,11,0.888450288,1
972,6,0,10,1.746350464,2890,11,0.943194554,1
877,6,0,10,0.707834341,2798,11,0.888450288,1
1130,6,0,10,1.10175425,2530,11,0.943194554,1
901,6,0,10,0.783435132,2578,11,0.943194554,1
1022,6,0,10,1.658812707,3000,11,0.888450288,1
1033,6,0,10,2.064669582,3379,11,0.888450288,1
1166,6,0,10,2.22780813,3327,11,0.943194554,1
1206,6,0,10,1.869699122,2760,11,0.943194554,1
1164,6,0,10,2.116396439,3399,11,0.943194554,1
815,6,0,10,0.942594691,2455,11,0.888450288,1
817,6,0,10,2.371051734,2887,11,0.888450288,1
901,6,0,10,0.735687264,2324,11,0.943194554,1
837,6,0,10,1.312640666,2756,11,0.943194554,1
869,6,0,10,1.993047781,2639,11,0.943194554,1
763,6,0,10,1.340493588,3016,11,0.888450288,1
1112,6,0,10,1.050027393,2933,11,0.943194554,1
1126,6,0,10,2.19199723,2775,11,0.943194554,1
1149,6,0,10,3.47323168,3492,11,0.888450288,1
1011,6,0,10,1.400178423,3320,11,0.943194554,1
901,6,0,10,1.591169894,2786,11,0.943194554,1
892,6,0,10,1.965194858,2925,11,0.888450288,1
